,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,bbox_xywh,clusters,topname,responses,incorrect,singletons,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,correct_responses,n_incorrect,valid_responses
631,13085,2367637,3873012,http://object-naming-amore.upf.edu//2367637_3873012_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2367637.jpg,cake,food,baked_goods.n.01,"{'wedding cake': 1.0, 'cake': 1.0}",1.0,{'None': 1.0},2367637.jpg,"food, solid food","[159, 277, 216, 222]","[{36: ['wedding cake', 'cake']}]",cake,"{'cake': 34, 'wedding cake': 2}",{},{},"{'cake': 1.0, 'wedding cake': 1.0}","{'cake': {'None': 1.0}, 'wedding cake': {'None': 1.0}}",36,0.9444444444444444,0.3095434291503252,2,food,train,"{'cake': {'cake': 1.0, 'wedding cake': 1.0}, 'wedding cake': {'cake': 1.0, 'wedding cake': 1.0}}",36,0,"['cake', 'cake']"
632,17844,2386040,1290029,http://object-naming-amore.upf.edu//2386040_1290029_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2386040.jpg,pizza,food,dish.n.02,{},1.0,{'None': 1.0},2386040.jpg,"food, nutrient","[119, 59, 272, 152]",[{35: ['pizza']}],pizza,{'pizza': 35},{},{'food': 1},{'pizza': 1.0},{'pizza': {'None': 1.0}},35,1.0,0.0,1,food,train,{'pizza': {'pizza': 1.0}},35,0,['pizza']
633,23968,2412408,3172138,http://object-naming-amore.upf.edu//2412408_3172138_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2412408.jpg,pizza,food,dish.n.02,{},1.0,{'None': 1.0},2412408.jpg,"food, nutrient","[90, 10, 362, 317]",[{34: ['pizza']}],pizza,{'pizza': 34},{},{'food': 1},{'pizza': 1.0},{'pizza': {'None': 1.0}},34,1.0,0.0,1,food,train,{'pizza': {'pizza': 1.0}},34,0,['pizza']
634,24373,2413910,163674,http://object-naming-amore.upf.edu//2413910_163674_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413910.jpg,pizza,food,dish.n.02,{},1.0,{'None': 1.0},2413910.jpg,"food, nutrient","[26, 30, 473, 323]","[{28: ['pizza']}, {2: ['box']}]",pizza,{'pizza': 28},{'box': 2},"{'tomato': 1, 'slice': 1, 'food': 1, 'pizza slice': 1, 'slice of pizza': 1, 'cheese': 1}","{'box': 0.17, 'pizza': 1.0}","{'box': {'bounding box': 1.0}, 'pizza': {'None': 1.0}}",28,1.0,0.0,1,food,train,"{'box': {'box': 1.0, 'pizza': 0.0}, 'pizza': {'box': 0.0, 'pizza': 1.0}}",28,2,['pizza']
635,3564,2327851,2763656,http://object-naming-amore.upf.edu//2327851_2763656_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2327851.jpg,sandwich,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2327851.jpg,"food, nutrient","[3, 118, 292, 166]","[{30: ['sandwich', 'food']}, {2: ['plate']}]",sandwich,"{'sandwich': 28, 'food': 2}",{'plate': 2},"{'snacks': 1, 'dish': 1, 'sub sandwich': 1, 'burger': 1}","{'plate': 0.0, 'sandwich': 1.0, 'food': 1.0}","{'plate': {'bounding box': 1.0}, 'sandwich': {'None': 1.0}, 'food': {'None': 1.0}}",30,0.9333333333333332,0.3533593350214213,2,food,train,"{'plate': {'plate': 1.0, 'sandwich': 0.0, 'food': 0.0}, 'sandwich': {'plate': 0.0, 'sandwich': 1.0, 'food': 1.0}, 'food': {'plate': 0.0, 'sandwich': 1.0, 'food': 1.0}}",30,2,"['sandwich', 'food']"
636,23503,2410601,213823,http://object-naming-amore.upf.edu//2410601_213823_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2410601.jpg,apple,food,edible_fruit.n.01,{'apple': 1.0},1.0,{'None': 1.0},2410601.jpg,"food, nutrient","[101, 132, 233, 206]",[{36: ['apple']}],apple,{'apple': 36},{},{},{'apple': 1.0},{'apple': {'None': 1.0}},36,1.0,0.0,1,food,train,{'apple': {'apple': 1.0}},36,0,['apple']
637,21834,2404273,1117197,http://object-naming-amore.upf.edu//2404273_1117197_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2404273.jpg,pizza,food,dish.n.02,{'food': 0.67},0.83,"{'bounding box': 0.3, 'None': 0.7}",2404273.jpg,"food, nutrient","[30, 43, 449, 319]","[{34: ['pizza', 'food']}]",pizza,"{'pizza': 32, 'food': 2}",{},"{'toppings': 1, 'cake': 1}","{'pizza': 0.83, 'food': 1.0}","{'pizza': {'None': 0.7, 'bounding box': 0.3}, 'food': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,food,test,"{'pizza': {'pizza': 1.0, 'food': 0.67}, 'food': {'pizza': 0.67, 'food': 1.0}}",34,0,"['pizza', 'food']"
638,17570,2384960,1302756,http://object-naming-amore.upf.edu//2384960_1302756_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2384960.jpg,bun,food,baked_goods.n.01,"{'burger': 0.33, 'food': 0.33, 'sandwich': 0.33, 'hotdog': 0.33}",1.0,{'None': 1.0},2384960.jpg,"food, solid food","[79, 140, 365, 174]","[{34: ['food', 'hotdog', 'sandwich', 'burger']}]",hotdog,"{'hotdog': 23, 'sandwich': 4, 'food': 4}",{'burger': 3},"{'hotdog with the works': 1, 'hot dog bun': 1}","{'burger': 0.33, 'hotdog': 1.0, 'sandwich': 0.5, 'food': 1.0}","{'burger': {'visual': 0.7, 'linguistic': 0.3}, 'hotdog': {'None': 1.0}, 'sandwich': {'visual': 0.7, 'None': 0.3}, 'food': {'None': 1.0}}",31,0.7419354838709677,1.0818761494413496,3,food,train,"{'burger': {'burger': 1.0, 'hotdog': 0.67, 'sandwich': 0.67, 'food': 0.67}, 'hotdog': {'burger': 0.67, 'hotdog': 1.0, 'sandwich': 1.0, 'food': 1.0}, 'sandwich': {'burger': 0.67, 'hotdog': 1.0, 'sandwich': 1.0, 'food': 1.0}, 'food': {'burger': 0.67, 'hotdog': 1.0, 'sandwich': 1.0, 'food': 1.0}}",31,3,"['hotdog', 'sandwich', 'food']"
639,3799,2329053,3057671,http://object-naming-amore.upf.edu//2329053_3057671_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2329053.jpg,vegetable,food,vegetable.n.01,"{'sandwich': 0.33, 'bread': 0.33, 'burger': 0.33, 'food': 0.33}",0.67,"{'bounding box': 0.7, 'None': 0.3}",2329053.jpg,"food, nutrient","[180, 159, 301, 192]","[{32: ['burger', 'food', 'sandwich', 'bread']}]",sandwich,"{'sandwich': 14, 'bread': 7, 'food': 7, 'burger': 4}",{},"{'bun': 1, 'cheese': 1, 'spinach': 1, 'toast': 1}","{'sandwich': 0.83, 'bread': 0.83, 'food': 1.0, 'burger': 0.83}","{'sandwich': {'None': 0.7, 'bounding box': 0.3}, 'bread': {'None': 0.7, 'bounding box': 0.3}, 'food': {'None': 1.0}, 'burger': {'None': 0.7, 'visual': 0.3}}",32,0.4375,1.8560644431995963,4,food,train,"{'sandwich': {'sandwich': 1.0, 'bread': 0.67, 'food': 0.67, 'burger': 1.0}, 'bread': {'sandwich': 0.67, 'bread': 1.0, 'food': 0.67, 'burger': 0.67}, 'food': {'sandwich': 0.67, 'bread': 0.67, 'food': 1.0, 'burger': 0.67}, 'burger': {'sandwich': 1.0, 'bread': 0.67, 'food': 0.67, 'burger': 1.0}}",32,0,"['food', 'burger']"
640,11173,2360917,2682170,http://object-naming-amore.upf.edu//2360917_2682170_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2360917.jpg,bread,food,baked_goods.n.01,"{'food': 1.0, 'sandwich': 1.0}",1.0,{'None': 1.0},2360917.jpg,"food, solid food","[142, 166, 358, 158]","[{31: ['food', 'sandwich', 'bread']}]",sandwich,"{'sandwich': 20, 'food': 9, 'bread': 2}",{},"{'bun': 1, 'sub': 1, 'snakes': 1, 'lettuce': 1}","{'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}","{'sandwich': {'None': 1.0}, 'food': {'None': 1.0}, 'bread': {'None': 1.0}}",31,0.6451612903225806,1.1810386681053249,3,food,train,"{'sandwich': {'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}, 'food': {'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}, 'bread': {'sandwich': 1.0, 'food': 1.0, 'bread': 1.0}}",31,0,"['food', 'bread']"
641,7994,2348914,1702179,http://object-naming-amore.upf.edu//2348914_1702179_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2348914.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2348914.jpg,"food, nutrient","[0, 292, 376, 208]","[{31: ['pizza', 'food']}, {2: ['plate']}, {2: ['woman']}]",pizza,"{'pizza': 28, 'food': 3}","{'plate': 2, 'woman': 2}",{'meal': 1},"{'woman': 0.0, 'plate': 0.33, 'pizza': 1.0, 'food': 1.0}","{'woman': {'bounding box': 1.0}, 'plate': {'bounding box': 1.0}, 'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",31,0.9032258064516128,0.4586858162005403,2,food,train,"{'woman': {'woman': 1.0, 'plate': 0.0, 'pizza': 0.0, 'food': 0.0}, 'plate': {'woman': 0.0, 'plate': 1.0, 'pizza': 0.0, 'food': 0.0}, 'pizza': {'woman': 0.0, 'plate': 0.0, 'pizza': 1.0, 'food': 1.0}, 'food': {'woman': 0.0, 'plate': 0.0, 'pizza': 1.0, 'food': 1.0}}",31,4,"['pizza', 'food']"
642,13982,2371001,740554,http://object-naming-amore.upf.edu//2371001_740554_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2371001.jpg,sandwich,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2371001.jpg,"food, nutrient","[227, 48, 217, 184]","[{34: ['sandwich', 'food']}]",sandwich,"{'sandwich': 28, 'food': 6}",{},{'half a sandwich': 1},"{'sandwich': 1.0, 'food': 1.0}","{'sandwich': {'None': 1.0}, 'food': {'None': 1.0}}",34,0.8235294117647058,0.672294817075638,2,food,train,"{'sandwich': {'sandwich': 1.0, 'food': 1.0}, 'food': {'sandwich': 1.0, 'food': 1.0}}",34,0,"['sandwich', 'food']"
643,15428,2376188,1783564,http://object-naming-amore.upf.edu//2376188_1783564_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2376188.jpg,gyro,food,dish.n.02,"{'pita': 0.67, 'sandwich': 1.0, 'food': 1.0}",1.0,{'None': 1.0},2376188.jpg,"food, nutrient","[36, 77, 435, 339]","[{29: ['gyro', 'pita', 'sandwich', 'food']}]",sandwich,"{'sandwich': 11, 'food': 10, 'gyro': 6, 'pita': 2}",{},"{'hotdog': 1, 'plate': 1, 'bread': 1, 'taco': 1, 'pita wrap': 1, 'burger': 1}","{'sandwich': 1.0, 'food': 1.0, 'gyro': 1.0, 'pita': 1.0}","{'sandwich': {'None': 1.0}, 'food': {'None': 1.0}, 'gyro': {'None': 1.0}, 'pita': {'None': 1.0}}",29,0.3793103448275862,1.7965050034651295,4,food,,"{'sandwich': {'sandwich': 1.0, 'food': 1.0, 'gyro': 1.0, 'pita': 0.67}, 'food': {'sandwich': 1.0, 'food': 1.0, 'gyro': 1.0, 'pita': 0.67}, 'gyro': {'sandwich': 1.0, 'food': 1.0, 'gyro': 1.0, 'pita': 0.67}, 'pita': {'sandwich': 0.67, 'food': 0.67, 'gyro': 0.67, 'pita': 1.0}}",29,0,"['food', 'gyro', 'pita']"
644,21684,2403673,350913,http://object-naming-amore.upf.edu//2403673_350913_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403673.jpg,donut,food,baked_goods.n.01,{'food': 1.0},1.0,{'None': 1.0},2403673.jpg,"food, solid food","[43, 62, 288, 376]","[{34: ['food', 'donut']}]",donut,"{'donut': 31, 'food': 3}",{},"{'pasty': 1, 'cake': 1}","{'donut': 1.0, 'food': 1.0}","{'donut': {'None': 1.0}, 'food': {'None': 1.0}}",34,0.9117647058823528,0.4305518670104393,2,food,train,"{'donut': {'donut': 1.0, 'food': 1.0}, 'food': {'donut': 1.0, 'food': 1.0}}",34,0,"['donut', 'food']"
645,20928,2400567,1157289,http://object-naming-amore.upf.edu//2400567_1157289_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400567.jpg,cake,food,baked_goods.n.01,{'donut': 0.67},0.67,"{'visual': 0.3, 'None': 0.7}",2400567.jpg,"food, solid food","[180, 23, 278, 309]","[{34: ['donut', 'cake']}]",donut,"{'donut': 32, 'cake': 2}",{},"{'food': 1, 'sweet': 1}","{'donut': 1.0, 'cake': 0.67}","{'donut': {'None': 1.0}, 'cake': {'None': 0.7, 'visual': 0.3}}",34,0.9411764705882352,0.3227569588973982,2,food,train,"{'donut': {'donut': 1.0, 'cake': 0.67}, 'cake': {'donut': 0.67, 'cake': 1.0}}",34,0,['donut']
646,25218,2417578,3172569,http://object-naming-amore.upf.edu//2417578_3172569_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2417578.jpg,sandwich,food,dish.n.02,"{'bread': 0.67, 'grilled cheese': 1.0, 'food': 1.0}",1.0,{'None': 1.0},2417578.jpg,"food, nutrient","[21, 123, 342, 243]","[{31: ['food', 'grilled cheese', 'bread', 'sandwich']}, {2: ['plate']}, {2: ['bowl']}]",sandwich,"{'sandwich': 20, 'grilled cheese': 6, 'bread': 3, 'food': 2}","{'plate': 2, 'bowl': 2}",{'grilled cheese sandwich': 1},"{'plate': 0.33, 'bowl': 0.33, 'sandwich': 1.0, 'grilled cheese': 1.0, 'bread': 0.67, 'food': 0.67}","{'plate': {'bounding box': 1.0}, 'bowl': {'bounding box': 1.0}, 'sandwich': {'None': 1.0}, 'grilled cheese': {'None': 1.0}, 'bread': {'None': 0.7, 'visual': 0.3}, 'food': {'None': 0.7, 'bounding box': 0.3}}",31,0.6451612903225806,1.447640684443725,4,food,train,"{'plate': {'plate': 1.0, 'bowl': 0.33, 'sandwich': 0.0, 'grilled cheese': 0.0, 'bread': 0.0, 'food': 0.0}, 'bowl': {'plate': 0.33, 'bowl': 1.0, 'sandwich': 0.0, 'grilled cheese': 0.0, 'bread': 0.0, 'food': 0.0}, 'sandwich': {'plate': 0.0, 'bowl': 0.0, 'sandwich': 1.0, 'grilled cheese': 1.0, 'bread': 0.67, 'food': 1.0}, 'grilled cheese': {'plate': 0.0, 'bowl': 0.0, 'sandwich': 1.0, 'grilled cheese': 1.0, 'bread': 0.67, 'food': 1.0}, 'bread': {'plate': 0.0, 'bowl': 0.0, 'sandwich': 0.67, 'grilled cheese': 0.67, 'bread': 1.0, 'food': 0.67}, 'food': {'plate': 0.0, 'bowl': 0.0, 'sandwich': 1.0, 'grilled cheese': 1.0, 'bread': 0.67, 'food': 1.0}}",31,4,"['sandwich', 'bread', 'food']"
647,12890,2366908,753322,http://object-naming-amore.upf.edu//2366908_753322_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2366908.jpg,pizza,food,dish.n.02,"{'salad': 1.0, 'food': 1.0}",1.0,{'None': 1.0},2366908.jpg,"food, nutrient","[0, 96, 500, 184]","[{35: ['pizza', 'salad', 'food']}]",pizza,"{'pizza': 29, 'food': 3}",{'salad': 3},{'meal': 1},"{'salad': 0.17, 'pizza': 1.0, 'food': 1.0}","{'salad': {'visual': 1.0}, 'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",32,0.90625,0.4488644887230293,2,food,train,"{'salad': {'salad': 1.0, 'pizza': 1.0, 'food': 1.0}, 'pizza': {'salad': 1.0, 'pizza': 1.0, 'food': 1.0}, 'food': {'salad': 1.0, 'pizza': 1.0, 'food': 1.0}}",32,3,"['pizza', 'food']"
648,24323,2413749,167089,http://object-naming-amore.upf.edu//2413749_167089_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2413749.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2413749.jpg,"food, nutrient","[3, 217, 371, 255]","[{32: ['pizza', 'food']}]",pizza,"{'pizza': 27, 'food': 5}",{},"{'coke': 1, 'table': 1, 'shrimp': 1}","{'pizza': 1.0, 'food': 1.0}","{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",32,0.84375,0.625262405223423,2,food,train,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}",32,0,"['pizza', 'food']"
649,9693,2355542,1781398,http://object-naming-amore.upf.edu//2355542_1781398_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2355542.jpg,bun,food,baked_goods.n.01,"{'burger': 0.75, 'sandwich': 0.75, 'food': 0.75}",0.88,"{'bounding box': 0.2, 'None': 0.8}",2355542.jpg,"food, solid food","[82, 112, 249, 177]","[{28: ['food', 'sandwich', 'burger']}, {2: ['plate']}]",sandwich,"{'sandwich': 21, 'food': 5}","{'plate': 2, 'burger': 2}","{'snakes': 1, 'muffin': 1, 'breakfast sandwich': 1, 'bun': 1}","{'burger': 0.25, 'plate': 0.12, 'sandwich': 1.0, 'food': 1.0}","{'burger': {'visual': 1.0}, 'plate': {'bounding box': 1.0}, 'sandwich': {'None': 1.0}, 'food': {'None': 1.0}}",26,0.8076923076923077,0.7062740891876007,2,food,train,"{'burger': {'burger': 1.0, 'plate': 0.0, 'sandwich': 1.0, 'food': 1.0}, 'plate': {'burger': 0.0, 'plate': 1.0, 'sandwich': 0.0, 'food': 0.0}, 'sandwich': {'burger': 1.0, 'plate': 0.0, 'sandwich': 1.0, 'food': 1.0}, 'food': {'burger': 1.0, 'plate': 0.0, 'sandwich': 1.0, 'food': 1.0}}",26,4,"['sandwich', 'food']"
650,4881,2335036,3313605,http://object-naming-amore.upf.edu//2335036_3313605_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2335036.jpg,cake,food,baked_goods.n.01,{},1.0,{'None': 1.0},2335036.jpg,"food, solid food","[63, 92, 237, 203]",[{35: ['cake']}],cake,{'cake': 35},{},{'food': 1},{'cake': 1.0},{'cake': {'None': 1.0}},35,1.0,0.0,1,food,test,{'cake': {'cake': 1.0}},35,0,['cake']
651,17638,2385264,1299041,http://object-naming-amore.upf.edu//2385264_1299041_supercat_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385264.jpg,oatmeal,food,dish.n.02,"{'food': 1.0, 'cereal': 1.0}",1.0,{'None': 1.0},2385264.jpg,"food, nutrient","[98, 64, 230, 230]","[{30: ['food', 'oatmeal', 'cereal']}]",oatmeal,"{'oatmeal': 15, 'food': 12, 'cereal': 3}",{},"{'blew': 1, 'snakes': 1, 'banana': 1, 'rice pudding': 1, 'bowl of cereal': 1}","{'oatmeal': 1.0, 'food': 1.0, 'cereal': 0.83}","{'oatmeal': {'None': 1.0}, 'food': {'None': 1.0}, 'cereal': {'None': 0.7, 'visual': 0.3}}",30,0.5,1.3609640474436813,3,food,train,"{'oatmeal': {'oatmeal': 1.0, 'food': 1.0, 'cereal': 1.0}, 'food': {'oatmeal': 1.0, 'food': 1.0, 'cereal': 1.0}, 'cereal': {'oatmeal': 1.0, 'food': 1.0, 'cereal': 1.0}}",30,0,"['food', 'cereal']"
652,14967,2374569,586596,http://object-naming-amore.upf.edu//2374569_586596_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2374569.jpg,cookie,food,baked_goods.n.01,{},1.0,{'None': 1.0},2374569.jpg,"food, solid food","[162, 11, 179, 357]",[{33: ['cookie']}],cookie,"{'cookie': 33, 'biscuit': 1}",{},"{'food': 1, 'cracker': 1}","{'cookie': 1.0, 'biscuit': 'NA'}","{'cookie': {'None': 1.0}, 'biscuit': 'NA'}",34,0.9705882352941176,0.1914332548141933,2,food,train,"{'cookie': {'cookie': 1.0, 'biscuit': 'NA'}, 'biscuit': {'cookie': 'NA', 'biscuit': 'NA'}}",34,0,"['cookie', 'biscuit']"
653,22709,2407785,273615,http://object-naming-amore.upf.edu//2407785_273615_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407785.jpg,pizza,food,dish.n.02,{},1.0,{'None': 1.0},2407785.jpg,"food, nutrient","[251, 56, 225, 189]",[{33: ['pizza']}],pizza,{'pizza': 33},{},"{'wooden': 1, 'table': 1, 'food': 1}",{'pizza': 1.0},{'pizza': {'None': 1.0}},33,1.0,0.0,1,food,train,{'pizza': {'pizza': 1.0}},33,0,['pizza']
654,16929,2382127,1330783,http://object-naming-amore.upf.edu//2382127_1330783_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382127.jpg,pizza,food,dish.n.02,{},1.0,{'None': 1.0},2382127.jpg,"food, nutrient","[120, 49, 249, 154]",[{35: ['pizza']}],pizza,{'pizza': 35},{},{'food': 1},{'pizza': 1.0},{'pizza': {'None': 1.0}},35,1.0,0.0,1,food,train,{'pizza': {'pizza': 1.0}},35,0,['pizza']
655,2418,2321155,3468931,http://object-naming-amore.upf.edu//2321155_3468931_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2321155.jpg,bun,food,baked_goods.n.01,"{'hotdog': 0.33, 'food': 0.67, 'burger': 0.33}",1.0,{'None': 1.0},2321155.jpg,"food, solid food","[97, 47, 191, 451]","[{6: ['burger', 'food']}, {23: ['food', 'hotdog']}, {5: ['food', 'bun']}]",hotdog,"{'hotdog': 20, 'food': 3, 'bun': 2, 'frankfurter': 1, 'sausage': 1}",{'burger': 3},"{'cheese': 1, 'bread': 1, 'par gar': 1, 'pizza': 1}","{'burger': 0.17, 'hotdog': 0.67, 'food': 1.0, 'bun': 1.0, 'frankfurter': 'NA', 'sausage': 'NA'}","{'burger': {'visual': 1.0}, 'hotdog': {'None': 0.7, 'bounding box': 0.3}, 'food': {'None': 1.0}, 'bun': {'None': 1.0}, 'frankfurter': 'NA', 'sausage': 'NA'}",27,0.7407407407407407,1.3032782651297383,5,food,train,"{'burger': {'burger': 1.0, 'hotdog': 0.33, 'food': 0.67, 'bun': 0.33, 'frankfurter': 'NA', 'sausage': 'NA'}, 'hotdog': {'burger': 0.33, 'hotdog': 1.0, 'food': 0.67, 'bun': 0.33, 'frankfurter': 'NA', 'sausage': 'NA'}, 'food': {'burger': 0.67, 'hotdog': 0.67, 'food': 1.0, 'bun': 0.67, 'frankfurter': 'NA', 'sausage': 'NA'}, 'bun': {'burger': 0.33, 'hotdog': 0.33, 'food': 0.67, 'bun': 1.0, 'frankfurter': 'NA', 'sausage': 'NA'}, 'frankfurter': {'burger': 'NA', 'hotdog': 'NA', 'food': 'NA', 'bun': 'NA', 'frankfurter': 'NA', 'sausage': 'NA'}, 'sausage': {'burger': 'NA', 'hotdog': 'NA', 'food': 'NA', 'bun': 'NA', 'frankfurter': 'NA', 'sausage': 'NA'}}",27,3,"['hotdog', 'food', 'bun', 'frankfurter', 'sausage']"
656,6542,2343249,2008443,http://object-naming-amore.upf.edu//2343249_2008443_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2343249.jpg,toast,food,baked_goods.n.01,"{'desert': 1.0, 'cake': 1.0, 'bread': 1.0, 'food': 1.0, 'sandwich': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2343249.jpg,"food, solid food","[21, 65, 455, 306]","[{31: ['desert', 'food', 'cake', 'sandwich', 'toast', 'bread']}]",sandwich,"{'food': 8, 'sandwich': 8, 'cake': 6, 'toast': 4, 'bread': 3, 'desert': 2}",{},"{'donut': 1, 'banana': 1, 'pie': 1, 'banana sandwhich': 1, 'chocolate banana toast': 1}","{'food': 1.0, 'sandwich': 0.83, 'cake': 0.5, 'toast': 0.83, 'bread': 0.83, 'desert': 0.83}","{'food': {'None': 1.0}, 'sandwich': {'None': 0.7, 'visual': 0.3}, 'cake': {'visual': 0.7, 'None': 0.3}, 'toast': {'None': 0.7, 'visual': 0.3}, 'bread': {'None': 0.7, 'visual': 0.3}, 'desert': {'None': 0.7, 'linguistic': 0.3}}",31,0.2580645161290322,2.4295297779194427,6,food,train,"{'food': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0, 'toast': 1.0, 'bread': 1.0, 'desert': 1.0}, 'sandwich': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0, 'toast': 1.0, 'bread': 1.0, 'desert': 1.0}, 'cake': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0, 'toast': 1.0, 'bread': 1.0, 'desert': 1.0}, 'toast': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0, 'toast': 1.0, 'bread': 1.0, 'desert': 1.0}, 'bread': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0, 'toast': 1.0, 'bread': 1.0, 'desert': 1.0}, 'desert': {'food': 1.0, 'sandwich': 1.0, 'cake': 1.0, 'toast': 1.0, 'bread': 1.0, 'desert': 1.0}}",31,0,"['food', 'sandwich', 'bread', 'desert']"
657,11276,2361273,783094,http://object-naming-amore.upf.edu//2361273_783094_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2361273.jpg,pizza,food,dish.n.02,{'food': 1.0},1.0,{'None': 1.0},2361273.jpg,"food, nutrient","[28, 59, 447, 270]","[{33: ['pizza', 'food']}]",pizza,"{'pizza': 29, 'food': 4}",{},"{'cheese': 1, 'snacks': 1, 'flatbread': 1}","{'pizza': 1.0, 'food': 1.0}","{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}",33,0.8787878787878788,0.5328350630342235,2,food,train,"{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}",33,0,"['pizza', 'food']"
658,17712,2385560,1295447,http://object-naming-amore.upf.edu//2385560_1295447_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2385560.jpg,donut,food,baked_goods.n.01,{},1.0,{'None': 1.0},2385560.jpg,"food, solid food","[234, 87, 262, 287]",[{34: ['donut']}],donut,{'donut': 34},{},"{'glazed donut': 1, 'food': 1}",{'donut': 1.0},{'donut': {'None': 1.0}},34,1.0,0.0,1,food,train,{'donut': {'donut': 1.0}},34,0,['donut']
659,4234,2331439,2751601,http://object-naming-amore.upf.edu//2331439_2751601_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2331439.jpg,pizza,food,dish.n.02,{'pizza': 1.0},1.0,{'None': 1.0},2331439.jpg,"food, nutrient","[84, 117, 317, 138]",[{36: ['pizza']}],pizza,{'pizza': 36},{},{},{'pizza': 1.0},{'pizza': {'None': 1.0}},36,1.0,0.0,1,food,train,{'pizza': {'pizza': 1.0}},36,0,['pizza']
660,21239,2401948,1142277,http://object-naming-amore.upf.edu//2401948_1142277_seed_ambiguous.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2401948.jpg,pizza,food,dish.n.02,"{'pizza slice': 1.0, 'slice': 1.0}",1.0,{'None': 1.0},2401948.jpg,"food, nutrient","[94, 101, 280, 276]","[{34: ['pizza slice', 'slice', 'pizza']}]",pizza,"{'pizza': 30, 'slice': 2, 'pizza slice': 2}",{},"{'plate': 1, 'food': 1}","{'pizza': 1.0, 'slice': 1.0, 'pizza slice': 1.0}","{'pizza': {'None': 1.0}, 'slice': {'None': 1.0}, 'pizza slice': {'None': 1.0}}",34,0.8823529411764706,0.64020643336047,3,food,train,"{'pizza': {'pizza': 1.0, 'slice': 1.0, 'pizza slice': 1.0}, 'slice': {'pizza': 1.0, 'slice': 1.0, 'pizza slice': 1.0}, 'pizza slice': {'pizza': 1.0, 'slice': 1.0, 'pizza slice': 1.0}}",34,0,"['pizza', 'slice', 'pizza', 'slice']"
